Tipo_Producto,Ingresos,Gastos,Cod_Pais,Continente,Pais,Trimestre,Anio
Celulares,402697.11,362020.63,COL,América,Colombia,T2,2020
Musica,211301.14,126780.69,COL,América,Colombia,T2,2020
PC,882098.43,737492.13,COL,América,Colombia,T2,2020
Tablets,161078.84,132314.76,COL,América,Colombia,T2,2020
TV,89058.01,50337.14,COL,América,Colombia,T2,2020
Accesorios,10571.57,9422.49,CRI,América,Costa Rica,T2,2020
Aplicaciones,16352.9,9539.19,CRI,América,Costa Rica,T2,2020
Celulares,49367.25,40225.17,CRI,América,Costa Rica,T2,2020
Musica,19381.22,12920.81,CRI,América,Costa Rica,T2,2020
PC,95144.16,78154.13,CRI,América,Costa Rica,T2,2020
Tablets,15080.49,12894.91,CRI,América,Costa Rica,T2,2020
TV,7401.6,4758.17,CRI,América,Costa Rica,T2,2020
Accesorios,21623.22,18135.6,CZE,Europa,República Checa,T2,2020
Aplicaciones,32965.46,21976.97,CZE,Europa,República Checa,T2,2020
Celulares,87371.87,75236.89,CZE,Europa,República Checa,T2,2020
Musica,47551.95,28531.17,CZE,Europa,República Checa,T2,2020
PC,199013.7,177144.07,CZE,Europa,República Checa,T2,2020
Tablets,29852.06,25587.48,CZE,Europa,República Checa,T2,2020
TV,14425.15,9616.77,CZE,Europa,República Checa,T2,2020
Accesorios,1396235.62,1199383.63,DEU,Europa,Alemania,T2,2020
Aplicaciones,2509318.56,1516345.36,DEU,Europa,Alemania,T2,2020
Celulares,5053979.63,4193523.6,DEU,Europa,Alemania,T2,2020
Musica,3353575.27,1838634.09,DEU,Europa,Alemania,T2,2020
PC,11765001.76,9602424.63,DEU,Europa,Alemania,T2,2020
Tablets,2307604.85,1883460.58,DEU,Europa,Alemania,T2,2020
TV,1010795.93,619954.83,DEU,Europa,Alemania,T2,2020
Accesorios,22427.19,18822.23,DOM,América,República Dominicana,T2,2020
Aplicaciones,45392.64,33308.8,DOM,América,República Dominicana,T2,2020
Celulares,88657.49,80200.93,DOM,América,República Dominicana,T2,2020
Musica,53782.74,36303.35,DOM,América,República Dominicana,T2,2020
PC,218233.83,193204.29,DOM,América,República Dominicana,T2,2020
Tablets,33774.28,28910.79,DOM,América,República Dominicana,T2,2020
TV,14834.19,10057.58,DOM,América,República Dominicana,T2,2020
Accesorios,85074.94,85254.05,DZA,África,Argelia,T2,2020
Aplicaciones,132366.6,77808.54,DZA,África,Argelia,T2,2020
Celulares,459231.07,445221.62,DZA,África,Argelia,T2,2020
Musica,221697.76,156666.42,DZA,África,Argelia,T2,2020
PC,737781.07,738954.81,DZA,África,Argelia,T2,2020
Tablets,116895.18,111488.78,DZA,África,Argelia,T2,2020
TV,58983.81,37339.31,DZA,África,Argelia,T2,2020
Accesorios,35394.77,34377.17,ECU,América,Ecuador,T2,2020
Aplicaciones,69959.98,45204.91,ECU,América,Ecuador,T2,2020
Celulares,180906.61,175236.96,ECU,América,Ecuador,T2,2020
Musica,64656.15,39146.36,ECU,América,Ecuador,T2,2020
PC,186559.94,156710.35,ECU,América,Ecuador,T2,2020
Tablets,45112.73,40021.44,ECU,América,Ecuador,T2,2020
TV,24567.56,17170.0,ECU,América,Ecuador,T2,2020
Accesorios,222132.75,201086.61,EGY,África,Egipto,T2,2020
Aplicaciones,398456.02,236474.98,EGY,África,Egipto,T2,2020
Celulares,793823.22,769890.05,EGY,África,Egipto,T2,2020
Musica,386427.15,250211.58,EGY,África,Egipto,T2,2020
PC,1422266.61,1367251.46,EGY,África,Egipto,T2,2020
Tablets,301185.87,254132.68,EGY,África,Egipto,T2,2020
TV,165700.96,107587.27,EGY,África,Egipto,T2,2020
Accesorios,88621.89,84247.07,ESP,Europa,España,T2,2020
Aplicaciones,143520.41,101553.06,ESP,Europa,España,T2,2020
Celulares,430561.23,347678.19,ESP,Europa,España,T2,2020
Musica,184993.99,121303.2,ESP,Europa,España,T2,2020
PC,784732.56,706259.31,ESP,Europa,España,T2,2020
Tablets,125073.06,114350.5,ESP,Europa,España,T2,2020
TV,64356.37,46750.31,ESP,Europa,España,T2,2020
Accesorios,18621.13,15792.15,FIN,Europa,Finlandia,T2,2020
Aplicaciones,29170.99,18550.59,FIN,Europa,Finlandia,T2,2020
Celulares,56980.67,51428.08,FIN,Europa,Finlandia,T2,2020
Musica,41897.55,27742.16,FIN,Europa,Finlandia,T2,2020
PC,108191.14,102433.17,FIN,Europa,Finlandia,T2,2020
Tablets,27660.52,25242.78,FIN,Europa,Finlandia,T2,2020
TV,11057.05,7666.22,FIN,Europa,Finlandia,T2,2020
Accesorios,167168.05,150912.4,FRA,Europa,Francia,T2,2020
Aplicaciones,300519.67,180050.48,FRA,Europa,Francia,T2,2020
Celulares,749868.12,711181.75,FRA,Europa,Francia,T2,2020
Musica,382214.33,252920.45,FRA,Europa,Francia,T2,2020
PC,1290756.61,1189014.62,FRA,Europa,Francia,T2,2020
Tablets,228220.73,195225.43,FRA,Europa,Francia,T2,2020
TV,113289.43,78779.73,FRA,Europa,Francia,T2,2020
Accesorios,151681.75,148731.71,GBR,Europa,Reino Unido,T2,2020
Aplicaciones,199027.5,131660.87,GBR,Europa,Reino Unido,T2,2020
Celulares,542232.39,501875.93,GBR,Europa,Reino Unido,T2,2020
Musica,245941.12,159157.35,GBR,Europa,Reino Unido,T2,2020
PC,1377270.28,1245311.0,GBR,Europa,Reino Unido,T2,2020
Tablets,203137.21,177899.78,GBR,Europa,Reino Unido,T2,2020
TV,88060.76,59472.33,GBR,Europa,Reino Unido,T2,2020
Accesorios,33993.92,34713.34,GRC,Europa,Grecia,T2,2020
Aplicaciones,46814.48,30008.93,GRC,Europa,Grecia,T2,2020
Celulares,162228.4,153045.39,GRC,Europa,Grecia,T2,2020
Musica,56306.08,37116.97,GRC,Europa,Grecia,T2,2020
PC,199817.9,194558.52,GRC,Europa,Grecia,T2,2020
Tablets,45640.86,42955.46,GRC,Europa,Grecia,T2,2020
TV,24713.53,17472.46,GRC,Europa,Grecia,T2,2020
Accesorios,40595.71,40119.39,GTM,América,Guatemala,T2,2020
Aplicaciones,63994.63,46652.08,GTM,América,Guatemala,T2,2020
Celulares,122869.69,133628.16,GTM,América,Guatemala,T2,2020
Musica,87764.06,65630.94,GTM,América,Guatemala,T2,2020
PC,279249.29,268457.73,GTM,América,Guatemala,T2,2020
Tablets,50219.22,51115.75,GTM,América,Guatemala,T2,2020
TV,28009.81,17325.34,GTM,América,Guatemala,T2,2020
Accesorios,18670.18,17975.99,HUN,Europa,Hungría,T2,2020
Aplicaciones,34763.0,23345.57,HUN,Europa,Hungría,T2,2020
Celulares,114717.9,102676.48,HUN,Europa,Hungría,T2,2020
Musica,38524.67,30518.05,HUN,Europa,Hungría,T2,2020
PC,122912.04,116323.95,HUN,Europa,Hungría,T2,2020
Tablets,31573.73,29189.29,HUN,Europa,Hungría,T2,2020
TV,15738.74,9929.18,HUN,Europa,Hungría,T2,2020
Accesorios,495475.25,487971.43,IDN,Asia,Indonesia,T2,2020
Aplicaciones,1008167.78,755888.2,IDN,Asia,Indonesia,T2,2020
Celulares,1934188.56,1678260.25,IDN,Asia,Indonesia,T2,2020
Musica,1023982.18,802802.03,IDN,Asia,Indonesia,T2,2020
PC,3730220.8,3787914.88,IDN,Asia,Indonesia,T2,2020
Tablets,834234.68,871983.8,IDN,Asia,Indonesia,T2,2020
TV,343572.97,209961.92,IDN,Asia,Indonesia,T2,2020
Accesorios,1683058.92,1514753.03,IND,Asia,India,T2,2020
Aplicaciones,2762075.22,1739084.4,IND,Asia,India,T2,2020
Celulares,7441624.14,6314105.33,IND,Asia,India,T2,2020
Musica,3984232.39,2610359.15,IND,Asia,India,T2,2020
PC,13439351.06,11081570.17,IND,Asia,India,T2,2020
Tablets,2923495.2,2350260.84,IND,Asia,India,T2,2020
TV,1184784.9,761647.43,IND,Asia,India,T2,2020
Accesorios,10110.1,8127.73,IRL,Europa,Irlanda,T2,2020
Aplicaciones,15820.44,9961.01,IRL,Europa,Irlanda,T2,2020
Celulares,49765.25,42552.9,IRL,Europa,Irlanda,T2,2020
Musica,19197.83,12577.89,IRL,Europa,Irlanda,T2,2020
PC,52304.3,44131.75,IRL,Europa,Irlanda,T2,2020
Tablets,16534.91,14172.78,IRL,Europa,Irlanda,T2,2020
TV,7079.86,4719.91,IRL,Europa,Irlanda,T2,2020
Accesorios,200651.73,176764.62,IRN,Asia,Irán,T2,2020
Aplicaciones,320765.05,210156.41,IRN,Asia,Irán,T2,2020
Celulares,753667.48,586185.82,IRN,Asia,Irán,T2,2020
Musica,415700.0,249420.0,IRN,Asia,Irán,T2,2020
PC,1018693.41,938949.6,IRN,Asia,Irán,T2,2020
Tablets,276719.7,223504.37,IRN,Asia,Irán,T2,2020
TV,133575.07,77918.79,IRN,Asia,Irán,T2,2020
Accesorios,21436.59,18943.96,ISR,Asia,Israel,T2,2020
Aplicaciones,35701.67,20179.2,ISR,Asia,Israel,T2,2020
Celulares,90073.01,76826.98,ISR,Asia,Israel,T2,2020
Musica,41425.98,27617.32,ISR,Asia,Israel,T2,2020
PC,125871.26,102985.57,ISR,Asia,Israel,T2,2020
Tablets,31569.0,28061.33,ISR,Asia,Israel,T2,2020
TV,14353.74,8112.98,ISR,Asia,Israel,T2,2020
Accesorios,138501.26,111866.4,ITA,Europa,Italia,T2,2020
Aplicaciones,216492.26,129895.36,ITA,Europa,Italia,T2,2020
Celulares,526741.02,451492.3,ITA,Europa,Italia,T2,2020
Musica,274164.38,179624.94,ITA,Europa,Italia,T2,2020
PC,836201.36,727603.78,ITA,Europa,Italia,T2,2020
Tablets,222987.03,182443.93,ITA,Europa,Italia,T2,2020
TV,95429.54,61347.56,ITA,Europa,Italia,T2,2020
Accesorios,274286.2,246297.81,JPN,Asia,Japón,T2,2020
Aplicaciones,400613.6,226433.77,JPN,Asia,Japón,T2,2020
Celulares,1351005.44,1146307.64,JPN,Asia,Japón,T2,2020
Musica,587937.55,320693.21,JPN,Asia,Japón,T2,2020
PC,2539890.22,1975470.17,JPN,Asia,Japón,T2,2020
Tablets,381364.9,325281.82,JPN,Asia,Japón,T2,2020
TV,179370.78,112937.16,JPN,Asia,Japón,T2,2020
Accesorios,104157.94,88762.1,KEN,África,Kenia,T2,2020
Aplicaciones,171965.46,97551.32,KEN,África,Kenia,T2,2020
Celulares,420046.78,347111.38,KEN,África,Kenia,T2,2020
Musica,210887.68,134108.95,KEN,África,Kenia,T2,2020
PC,617418.16,529108.65,KEN,África,Kenia,T2,2020
Tablets,170819.02,145141.94,KEN,África,Kenia,T2,2020
TV,75583.64,51396.87,KEN,África,Kenia,T2,2020
Accesorios,101101.02,84708.21,KOR,Asia,República de Corea,T2,2020
Aplicaciones,204046.95,126101.02,KOR,Asia,República de Corea,T2,2020
Celulares,380332.41,350506.35,KOR,Asia,República de Corea,T2,2020
Musica,261256.38,168811.81,KOR,Asia,República de Corea,T2,2020
PC,594775.16,472909.53,KOR,Asia,República de Corea,T2,2020
Tablets,169935.76,140713.47,KOR,Asia,República de Corea,T2,2020
TV,72233.68,40188.19,KOR,Asia,República de Corea,T2,2020
Accesorios,283423.16,267834.89,MEX,América,México,T2,2020
Aplicaciones,494342.72,326815.47,MEX,América,México,T2,2020
Celulares,1238256.53,1152422.84,MEX,América,México,T2,2020
Musica,593211.27,392178.56,MEX,América,México,T2,2020
PC,2161702.08,1920268.61,MEX,América,México,T2,2020
Tablets,418165.32,382098.56,MEX,América,México,T2,2020
TV,166719.51,109320.36,MEX,América,México,T2,2020
Accesorios,67460.38,62186.2,MYS,Asia,Malasia,T2,2020
Aplicaciones,96284.36,58348.32,MYS,Asia,Malasia,T2,2020
Celulares,345367.82,300146.22,MYS,Asia,Malasia,T2,2020
Musica,122207.07,75523.97,MYS,Asia,Malasia,T2,2020
PC,474236.4,429153.15,MYS,Asia,Malasia,T2,2020
Tablets,103161.81,85753.26,MYS,Asia,Malasia,T2,2020
TV,44626.18,29548.91,MYS,Asia,Malasia,T2,2020
Accesorios,378027.72,339131.86,NGA,África,Nigeria,T2,2020
Aplicaciones,630473.36,367045.14,NGA,África,Nigeria,T2,2020
Celulares,1645926.02,1434661.27,NGA,África,Nigeria,T2,2020
Musica,822963.01,518466.7,NGA,África,Nigeria,T2,2020
PC,2513373.51,2296309.44,NGA,África,Nigeria,T2,2020
Tablets,498631.74,453754.89,NGA,África,Nigeria,T2,2020
TV,252018.48,168417.87,NGA,África,Nigeria,T2,2020
Accesorios,10902.97,9145.56,NOR,Europa,Noruega,T2,2020
Aplicaciones,21980.38,12672.17,NOR,Europa,Noruega,T2,2020
Celulares,38697.86,34278.16,NOR,Europa,Noruega,T2,2020
Musica,22707.01,15035.28,NOR,Europa,Noruega,T2,2020
PC,61056.62,53933.35,NOR,Europa,Noruega,T2,2020
Tablets,14932.33,11730.17,NOR,Europa,Noruega,T2,2020
TV,8506.34,5358.99,NOR,Europa,Noruega,T2,2020
Accesorios,79223.42,57374.18,PER,América,Perú,T2,2020
Aplicaciones,128202.76,83190.77,PER,América,Perú,T2,2020
Celulares,265370.74,203549.97,PER,América,Perú,T2,2020
Musica,182442.38,101355.04,PER,América,Perú,T2,2020
PC,492831.38,406017.23,PER,América,Perú,T2,2020
Tablets,99863.2,78482.2,PER,América,Perú,T2,2020
TV,48157.38,32181.17,PER,América,Perú,T2,2020
Accesorios,201012.11,183244.48,PHL,Asia,Filipinas,T2,2020
Aplicaciones,308418.57,208182.54,PHL,Asia,Filipinas,T2,2020
Celulares,813545.06,752446.16,PHL,Asia,Filipinas,T2,2020
Musica,447273.69,253726.17,PHL,Asia,Filipinas,T2,2020
PC,1845003.96,1671395.76,PHL,Asia,Filipinas,T2,2020
Tablets,315963.98,284436.27,PHL,Asia,Filipinas,T2,2020
TV,133834.48,77914.95,PHL,Asia,Filipinas,T2,2020
Accesorios,86950.86,81265.61,POL,Europa,Polonia,T2,2020
Aplicaciones,162424.21,93641.09,POL,Europa,Polonia,T2,2020
Celulares,386724.3,334079.9,POL,Europa,Polonia,T2,2020
Musica,169899.8,114399.2,POL,Europa,Polonia,T2,2020
PC,571916.23,526374.75,POL,Europa,Polonia,T2,2020
Tablets,118384.99,101276.45,POL,Europa,Polonia,T2,2020
TV,62760.51,40166.73,POL,Europa,Polonia,T2,2020
Accesorios,20637.19,18316.18,PRT,Europa,Portugal,T2,2020
Aplicaciones,38305.0,24870.89,PRT,Europa,Portugal,T2,2020
Celulares,104399.91,93000.57,PRT,Europa,Portugal,T2,2020
Musica,44003.27,29118.02,PRT,Europa,Portugal,T2,2020
PC,180487.98,158618.47,PRT,Europa,Portugal,T2,2020
Tablets,30776.85,27942.68,PRT,Europa,Portugal,T2,2020
TV,14607.4,8127.02,PRT,Europa,Portugal,T2,2020
Accesorios,283580.35,252071.42,RUS,Asia,Rusia,T2,2020
Aplicaciones,540608.22,340382.96,RUS,Asia,Rusia,T2,2020
Celulares,1069202.93,950402.61,RUS,Asia,Rusia,T2,2020
Musica,609039.65,374793.63,RUS,Asia,Rusia,T2,2020
PC,2775815.31,2677340.54,RUS,Asia,Rusia,T2,2020
Tablets,422053.79,374093.13,RUS,Asia,Rusia,T2,2020
TV,197458.82,121513.12,RUS,Asia,Rusia,T2,2020
Accesorios,92505.13,76708.1,SDN,África,Sudán,T2,2020
Aplicaciones,128208.86,71796.96,SDN,África,Sudán,T2,2020
Celulares,317735.0,260542.7,SDN,África,Sudán,T2,2020
Musica,149649.93,76972.12,SDN,África,Sudán,T2,2020
PC,509853.84,422263.56,SDN,África,Sudán,T2,2020
Tablets,110725.83,92958.2,SDN,África,Sudán,T2,2020
TV,60646.51,38597.17,SDN,África,Sudán,T2,2020
Accesorios,18319.69,15585.41,SVK,Europa,Eslovaquia,T2,2020
Aplicaciones,30667.03,20444.68,SVK,Europa,Eslovaquia,T2,2020
Celulares,89064.87,78461.91,SVK,Europa,Eslovaquia,T2,2020
Musica,41446.03,24176.85,SVK,Europa,Eslovaquia,T2,2020
PC,114686.27,94206.58,SVK,Europa,Eslovaquia,T2,2020
Tablets,23451.25,18761.0,SVK,Europa,Eslovaquia,T2,2020
TV,13395.36,7813.96,SVK,Europa,Eslovaquia,T2,2020
Accesorios,21293.61,18251.67,SWE,Europa,Suecia,T2,2020
Aplicaciones,32597.63,19558.58,SWE,Europa,Suecia,T2,2020
Celulares,73857.57,61339.34,SWE,Europa,Suecia,T2,2020
Musica,52545.44,32335.65,SWE,Europa,Suecia,T2,2020
PC,127248.59,109817.28,SWE,Europa,Suecia,T2,2020
Tablets,33528.99,28290.09,SWE,Europa,Suecia,T2,2020
TV,17090.02,10516.94,SWE,Europa,Suecia,T2,2020
Accesorios,170627.52,139029.83,THA,Asia,Tailandia,T2,2020
Aplicaciones,270450.43,157762.75,THA,Asia,Tailandia,T2,2020
Celulares,729471.8,613682.62,THA,Asia,Tailandia,T2,2020
Musica,315525.5,198664.2,THA,Asia,Tailandia,T2,2020
PC,1119893.32,998165.79,THA,Asia,Tailandia,T2,2020
Tablets,221483.08,184569.23,THA,Asia,Tailandia,T2,2020
TV,122138.9,80022.04,THA,Asia,Tailandia,T2,2020
Accesorios,165335.37,145172.52,TUR,Asia,Turquía,T2,2020
Aplicaciones,241718.38,161145.58,TUR,Asia,Turquía,T2,2020
Celulares,562365.2,492069.55,TUR,Asia,Turquía,T2,2020
Musica,309616.8,194943.91,TUR,Asia,Turquía,T2,2020
PC,843547.81,731074.77,TUR,Asia,Turquía,T2,2020
Tablets,208230.94,165734.83,TUR,Asia,Turquía,T2,2020
TV,135077.92,73678.86,TUR,Asia,Turquía,T2,2020
Accesorios,125727.37,108737.18,TZA,África,Tanzania,T2,2020
Aplicaciones,183638.15,120314.65,TZA,África,Tanzania,T2,2020
Celulares,462599.92,375316.92,TZA,África,Tanzania,T2,2020
Musica,264631.4,162850.09,TZA,África,Tanzania,T2,2020
PC,932316.77,786642.27,TZA,África,Tanzania,T2,2020
Tablets,159475.24,142327.36,TZA,África,Tanzania,T2,2020
TV,87320.73,52392.44,TZA,África,Tanzania,T2,2020
Accesorios,88433.52,71747.95,UKR,Europa,Ucrania,T2,2020
Aplicaciones,183566.54,103755.0,UKR,Europa,Ucrania,T2,2020
Celulares,452911.84,391707.54,UKR,Europa,Ucrania,T2,2020
Musica,203620.03,111065.47,UKR,Europa,Ucrania,T2,2020
PC,673077.32,526756.16,UKR,Europa,Ucrania,T2,2020
Tablets,155325.54,135153.39,UKR,Europa,Ucrania,T2,2020
TV,70031.17,39582.83,UKR,Europa,Ucrania,T2,2020
Accesorios,3048970.76,2560747.45,USA,América,Estados Unidos,T2,2020
Aplicaciones,5198245.22,3257670.92,USA,América,Estados Unidos,T2,2020
Celulares,14545548.58,11130506.74,USA,América,Estados Unidos,T2,2020
Musica,6551507.4,3655551.23,USA,América,Estados Unidos,T2,2020
PC,19101985.47,16407029.22,USA,América,Estados Unidos,T2,2020
Tablets,5164380.44,4414327.04,USA,América,Estados Unidos,T2,2020
TV,2108330.84,1241024.17,USA,América,Estados Unidos,T2,2020
Accesorios,72140.01,64926.01,VEN,América,Venezuela,T2,2020
Aplicaciones,117431.8,78287.86,VEN,América,Venezuela,T2,2020
Celulares,345585.0,310677.42,VEN,América,Venezuela,T2,2020
Musica,123004.83,73802.9,VEN,América,Venezuela,T2,2020
PC,421935.17,352765.47,VEN,América,Venezuela,T2,2020
Tablets,101928.16,81942.25,VEN,América,Venezuela,T2,2020
TV,55568.8,33341.28,VEN,América,Venezuela,T2,2020
Accesorios,58955.13,50410.91,YEM,Asia,Yemen,T2,2020
Aplicaciones,102253.33,65734.28,YEM,Asia,Yemen,T2,2020
Celulares,249498.12,202423.0,YEM,Asia,Yemen,T2,2020
Musica,110593.14,64512.66,YEM,Asia,Yemen,T2,2020
PC,415830.2,367477.85,YEM,Asia,Yemen,T2,2020
Tablets,79559.35,68951.44,YEM,Asia,Yemen,T2,2020
TV,47039.62,27439.78,YEM,Asia,Yemen,T2,2020
Accesorios,143312.75,123098.11,ZAF,África,Sudáfrica,T2,2020
Aplicaciones,200725.5,127747.44,ZAF,África,Sudáfrica,T2,2020
Celulares,508815.81,427405.28,ZAF,África,Sudáfrica,T2,2020
Musica,251483.67,139363.87,ZAF,África,Sudáfrica,T2,2020
PC,683721.24,584243.56,ZAF,África,Sudáfrica,T2,2020
Tablets,167441.94,134392.74,ZAF,África,Sudáfrica,T2,2020
TV,86821.74,48446.53,ZAF,África,Sudáfrica,T2,2020
Accesorios,10242.29,9507.88,NZL,Oceanía,Nueva Zelanda,T2,2020
Aplicaciones,21889.3,12785.14,NZL,Oceanía,Nueva Zelanda,T2,2020
Celulares,47371.29,36372.97,NZL,Oceanía,Nueva Zelanda,T2,2020
Musica,26142.95,15643.6,NZL,Oceanía,Nueva Zelanda,T2,2020
PC,73141.87,59088.26,NZL,Oceanía,Nueva Zelanda,T2,2020
Tablets,13720.7,11390.3,NZL,Oceanía,Nueva Zelanda,T2,2020
TV,9197.78,5025.93,NZL,Oceanía,Nueva Zelanda,T2,2020
Accesorios,67597.81,60169.48,AGO,África,Angola,T2,2021
Aplicaciones,101180.06,65044.32,AGO,África,Angola,T2,2021
Celulares,237354.73,213619.26,AGO,África,Angola,T2,2021
Musica,146828.74,85650.1,AGO,África,Angola,T2,2021
PC,420909.05,373078.48,AGO,África,Angola,T2,2021
Tablets,85783.1,77029.72,AGO,África,Angola,T2,2021
TV,48716.33,27535.31,AGO,África,Angola,T2,2021
Accesorios,102752.12,91821.04,ARG,América,Argentina,T2,2021
Aplicaciones,155330.97,93198.58,ARG,América,Argentina,T2,2021
Celulares,407403.15,343746.41,ARG,América,Argentina,T2,2021
Musica,158511.81,97545.73,ARG,América,Argentina,T2,2021
PC,504825.64,449953.29,ARG,América,Argentina,T2,2021
Tablets,116109.9,99522.77,ARG,América,Argentina,T2,2021
TV,72342.62,45549.05,ARG,América,Argentina,T2,2021
Accesorios,59778.97,45394.65,AUS,Oceanía,Australia,T2,2021
Aplicaciones,82797.31,45856.97,AUS,Oceanía,Australia,T2,2021
Celulares,215025.84,162805.28,AUS,Oceanía,Australia,T2,2021
Musica,141938.24,76646.65,AUS,Oceanía,Australia,T2,2021
PC,451383.7,332738.66,AUS,Oceanía,Australia,T2,2021
Tablets,89205.77,66904.33,AUS,Oceanía,Australia,T2,2021
TV,43133.93,24442.56,AUS,Oceanía,Australia,T2,2021
Accesorios,23073.25,22805.8,AUT,Europa,Austria,T2,2021
Aplicaciones,44406.86,33471.14,AUT,Europa,Austria,T2,2021
Celulares,94834.98,87281.75,AUT,Europa,Austria,T2,2021
Musica,54587.94,35495.81,AUT,Europa,Austria,T2,2021
PC,138154.66,134857.33,AUT,Europa,Austria,T2,2021
Tablets,29066.31,26472.63,AUT,Europa,Austria,T2,2021
TV,14255.45,10092.35,AUT,Europa,Austria,T2,2021
Accesorios,37252.86,37755.22,BEL,Europa,Bélgica,T2,2021
Aplicaciones,63735.34,41443.91,BEL,Europa,Bélgica,T2,2021
Celulares,185526.63,188619.38,BEL,Europa,Bélgica,T2,2021
Musica,65063.16,49900.95,BEL,Europa,Bélgica,T2,2021
PC,340694.36,352754.34,BEL,Europa,Bélgica,T2,2021
Tablets,59298.07,59359.41,BEL,Europa,Bélgica,T2,2021
TV,27355.02,17165.66,BEL,Europa,Bélgica,T2,2021
Accesorios,401649.64,342583.52,BRA,América,Brasil,T2,2021
Aplicaciones,600152.79,369324.79,BRA,América,Brasil,T2,2021
Celulares,1515714.34,1354468.14,BRA,América,Brasil,T2,2021
Musica,820762.31,547174.87,BRA,América,Brasil,T2,2021
PC,3404145.33,2709421.79,BRA,América,Brasil,T2,2021
Tablets,614357.59,540338.6,BRA,América,Brasil,T2,2021
TV,289210.12,177975.46,BRA,América,Brasil,T2,2021
Accesorios,1101181.28,920659.76,CAN,América,Canadá,T2,2021
Aplicaciones,1718403.91,1081958.02,CAN,América,Canadá,T2,2021
Celulares,4775033.88,4272398.73,CAN,América,Canadá,T2,2021
Musica,1991065.79,1194639.47,CAN,América,Canadá,T2,2021
PC,5801922.88,4909319.36,CAN,América,Canadá,T2,2021
Tablets,1691469.68,1456543.34,CAN,América,Canadá,T2,2021
TV,741179.71,456110.59,CAN,América,Canadá,T2,2021
Accesorios,18690.94,14627.69,CHE,Europa,Suiza,T2,2021
Aplicaciones,31129.39,18677.63,CHE,Europa,Suiza,T2,2021
Celulares,76731.21,65769.61,CHE,Europa,Suiza,T2,2021
Musica,29255.38,19503.59,CHE,Europa,Suiza,T2,2021
PC,101713.47,90022.26,CHE,Europa,Suiza,T2,2021
Tablets,23705.58,19754.65,CHE,Europa,Suiza,T2,2021
TV,13519.87,8691.35,CHE,Europa,Suiza,T2,2021
Accesorios,43007.69,38006.79,CHL,América,Chile,T2,2021
Aplicaciones,86173.49,51704.09,CHL,América,Chile,T2,2021
Celulares,246728.31,211977.84,CHL,América,Chile,T2,2021
Musica,103256.34,56321.64,CHL,América,Chile,T2,2021
PC,426167.07,382680.64,CHL,América,Chile,T2,2021
Tablets,72120.58,60488.23,CHL,América,Chile,T2,2021
TV,36681.05,22008.63,CHL,América,Chile,T2,2021
Accesorios,1726929.11,1464568.72,CHN,Asia,China,T2,2021
Aplicaciones,3218673.3,2214225.26,CHN,Asia,China,T2,2021
Celulares,8707358.32,7778140.23,CHN,Asia,China,T2,2021
Musica,3206197.82,1902808.71,CHN,Asia,China,T2,2021
PC,8527825.15,7806239.95,CHN,Asia,China,T2,2021
Tablets,2685711.17,2325260.46,CHN,Asia,China,T2,2021
TV,1270659.05,857694.86,CHN,Asia,China,T2,2021
Accesorios,55389.99,46997.56,CMR,África,Camerún,T2,2021
Aplicaciones,84098.21,47533.77,CMR,África,Camerún,T2,2021
Celulares,241966.78,201638.98,CMR,África,Camerún,T2,2021
Musica,123696.02,69915.14,CMR,África,Camerún,T2,2021
PC,278628.41,238824.35,CMR,África,Camerún,T2,2021
Tablets,72590.03,58893.8,CMR,África,Camerún,T2,2021
TV,44852.38,29386.04,CMR,África,Camerún,T2,2021
Accesorios,106664.49,93966.34,COL,América,Colombia,T2,2021
Aplicaciones,192291.35,108686.42,COL,América,Colombia,T2,2021
Celulares,561335.36,491168.44,COL,América,Colombia,T2,2021
Musica,222288.8,145637.49,COL,América,Colombia,T2,2021
PC,677709.77,603236.17,COL,América,Colombia,T2,2021
Tablets,139980.36,113061.06,COL,América,Colombia,T2,2021
TV,90361.3,55606.96,COL,América,Colombia,T2,2021
Accesorios,11181.47,9801.04,CRI,América,Costa Rica,T2,2021
